geneID,786_M1A_1,786_M1A_2,786_M1A_3,786_O_1,786_O_2,786_O_3,HK2_1,HK2_2,HK2_3
101410542,1,0,2,1,2,3,2,1,0
7345,23348,23104,23607,24207,19106,22862,23006,32161,34132
22998,677,808,736,1375,1272,1451,242,308,382
8929,0,0,0,0,0,0,0,0,0
101927074,0,0,0,0,0,0,0,0,0
55161,3135,3445,3410,4271,3977,4073,4230,5584,6527
285429,3,6,5,6,6,9,8,6,9
10463,3713,3940,3869,4621,4074,4623,2860,3722,4350
389206,0,0,0,0,0,0,0,0,1
152573,0,0,0,5,1,4,35,67,67
10396,53,49,58,122,145,146,175,183,257
389207,0,0,0,0,0,0,0,0,0
100506827,0,0,1,1,1,0,0,0,0
386617,0,0,0,0,0,0,0,0,3
285525,1,0,0,0,0,0,1,0,3
60558,1549,1922,1865,2197,1924,2179,1722,2407,2770
132789,1452,1551,1525,1879,1681,1842,1388,1879,2179
2565,0,0,0,0,0,0,0,0,0
2555,0,0,0,0,0,0,0,0,0
170712,0,1,0,0,0,0,0,0,0
2557,0,0,0,0,0,0,0,0,0
2560,0,2,0,0,0,0,0,0,0
54951,1159,1109,1261,1222,1082,1233,1236,1718,1837
57205,1967,2157,2083,2388,2221,2294,1754,2270,2623
10699,3,4,5,7,4,6,11,14,10
102467004,0,0,0,0,0,0,0,0,0
101927179,0,0,0,0,0,0,0,0,0
152518,487,574,514,678,563,649,806,1114,1142
101927157,4,4,9,3,8,6,10,4,3
1259,8,4,4,4,6,1,42,52,61
152519,145,163,146,227,182,177,870,1049,1266
7294,8,7,6,7,7,12,30,52,57
7006,170,210,211,220,188,212,268,341,358
57606,5079,5748,5430,5989,5230,5767,3048,3938,4647
201780,1,3,2,2,1,0,1,3,1
326340,0,1,1,0,0,0,1,1,1
285527,4098,5423,4841,6250,5988,5894,5285,6105,8149
54940,4790,4906,5197,6048,5194,6048,4902,6890,7418
132299,3760,3759,3858,4414,3464,3985,4118,6046,6905
80157,0,0,0,1,0,0,0,0,0
23142,2025,2328,2352,2626,2226,2665,1391,1813,2040
339977,4,3,3,11,10,10,3,9,7
6443,4863,5628,5431,6280,5599,6535,1927,2619,3081
132671,5,6,4,51,47,64,3,9,6
64854,1174,1282,1322,1580,1446,1656,1283,1655,1927
643783,45,51,52,47,52,44,24,43,43
57291,523,481,503,731,570,674,328,401,482
100616436,0,0,0,0,0,1,0,0,0
677810,6,3,1,5,2,3,1,7,6
100288413,0,0,0,4,5,2,377,538,545
152578,0,0,0,0,0,0,0,0,1
65997,3,4,5,9,6,7,218,263,284
152579,1460,1606,1535,1733,1486,1773,604,804,979
81608,2876,3089,3122,3495,3136,3389,2015,2633,3112
84708,9,7,7,8,16,14,2,3,1
100873939,0,0,0,0,0,0,0,0,0
101928879,83,78,69,77,63,77,64,63,62
100873955,1,0,0,0,0,0,1,1,2
100506444,0,0,0,0,0,0,0,0,0
402176,0,0,0,0,1,1,1,1,1
26511,452,392,468,498,378,467,311,424,485
170825,0,0,0,0,0,0,0,0,0
5156,0,0,0,0,0,0,2,2,6
3815,0,2,2,9,12,6,0,0,0
3791,40,33,33,10,3,11,0,1,0
79644,834,861,866,1160,1038,1216,308,416,440
100506462,1,0,2,5,4,1,0,0,3
55858,5744,5743,6172,6131,5291,6329,3438,4613,5325
9575,3617,4500,4405,5555,4839,5469,2049,2476,3233
132954,0,2,3,1,0,4,0,0,0
10874,587,535,602,708,523,592,8,9,14
644145,0,0,0,0,0,0,0,0,0
55763,2491,2659,2578,2534,2272,2503,1294,1668,1876
9662,705,765,862,837,791,851,781,1035,1213
57482,0,4,4,13,13,13,144,161,188
132949,393,398,436,448,426,511,522,622,781
5471,2366,2657,2608,3212,2847,3049,2444,3377,3746
100506514,0,0,1,1,0,1,1,0,1
10606,13555,14772,14661,16937,14723,16746,9507,13093,14853
6731,10554,11444,11473,13448,11249,13066,7212,9684,11263
132946,1,1,2,0,2,0,0,0,3
100506564,0,0,0,0,0,0,3,12,9
84525,0,0,0,0,1,0,0,0,0
6691,0,0,0,0,0,0,0,0,1
5978,2104,2349,2293,2886,2477,2834,2381,2937,3592
84273,1223,1315,1289,1432,1174,1336,1006,1332,1518
5431,8943,9933,10016,10939,9402,10524,7352,9493,10616
3490,7410,7418,7277,9917,8384,9790,4391,6045,6489
255130,0,0,0,0,0,0,0,0,0
101928851,0,0,0,0,0,0,0,0,0
100616450,0,0,0,0,0,0,0,0,0
23284,0,0,0,0,0,0,8,16,17
101927186,0,0,0,0,0,0,0,0,0
253017,0,0,0,0,0,0,0,0,0
401134,0,0,0,0,0,0,0,0,0
2044,4,11,6,86,56,104,87,70,117
100144602,0,0,0,4,4,2,3,8,6
100302177,0,0,0,0,0,0,0,0,0
101927237,1,0,1,0,1,0,1,0,1
1060,642,767,819,815,748,871,582,733,871
26228,2,0,1,1,2,2,0,1,0
55236,9664,11257,11507,9358,8609,9505,5266,6609,7826
550112,282,334,305,294,288,302,150,209,228
2798,10,9,11,17,9,6,12,9,7
9407,0,1,0,2,0,0,4,2,1
339967,0,0,0,0,0,0,0,0,0
644759,0,0,0,0,0,0,0,0,0
389208,0,0,0,0,0,0,0,0,0
550113,0,0,0,0,0,0,0,0,0
401135,0,0,0,0,0,0,0,0,0
100130017,0,0,0,0,0,0,0,0,0
401136,0,0,0,0,0,0,0,0,0
132724,0,0,0,0,0,0,0,0,0
91746,2808,2875,2992,3626,3020,3553,3077,4125,4723
28983,1,1,2,2,0,4,2,3,3
7367,0,0,0,0,1,0,1,0,0
7366,0,0,0,0,0,0,0,0,0
7365,1,1,1,2,5,1,41,88,97
79799,53,65,57,581,474,570,12,20,25
7364,17,19,20,32,42,52,574,797,831
10720,1,6,4,7,4,5,9,12,13
54490,0,0,0,0,2,0,1,0,0
7363,7,15,6,22,22,23,3,1,6
574537,0,0,0,0,0,0,0,0,0
10941,0,0,0,0,0,0,0,0,0
27284,0,0,0,0,0,0,5,6,8
6783,0,0,0,1,0,0,19,21,8
1446,0,0,0,0,0,0,0,0,0
1447,0,0,0,0,0,0,0,0,0
6779,0,0,0,0,0,0,0,1,0
3347,0,0,0,0,0,0,0,0,0
3346,0,0,0,0,0,0,0,0,0
286828,0,0,0,0,0,0,0,0,0
100337616,0,0,0,0,0,0,0,0,0
401137,0,0,0,0,0,0,0,0,0
54959,0,0,0,0,1,0,1,0,0
260436,0,0,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0,0,0
85438,0,0,0,0,0,0,0,0,0
26952,0,0,0,0,0,0,0,0,0
10879,0,0,0,0,0,0,0,0,0
58503,0,0,0,0,0,0,0,0,0
4589,0,0,0,0,0,0,0,0,0
401138,0,0,0,8,8,5,5,11,20
258,0,0,0,0,0,0,0,0,0
10117,2,0,1,4,7,6,7,15,20
3512,0,0,0,0,0,0,1,7,4
57050,1549,1599,1601,1948,1622,1769,1202,1602,1854
22902,611,667,714,758,646,725,741,932,1018
2926,5641,6159,6438,6833,6002,6938,4738,6938,7393
92597,1343,1513,1593,1846,1771,1904,1754,2117,2632
1633,1616,1763,1789,2156,1971,2251,1702,2116,2393
8671,2218,2629,2518,3453,3387,3530,1670,1983,2372
2638,0,0,0,0,0,0,0,3,1
10886,0,0,0,0,0,0,146,167,224
9508,837,1079,1002,1394,1300,1264,2441,3092,3665
285521,582,566,587,740,634,677,408,543,569
26057,4716,5925,5442,7407,6574,7067,6448,7232,9964
213,0,3,1,2,0,0,0,2,2
174,54,42,58,23,17,25,45,71,109
173,0,0,0,0,0,0,1,0,0
728040,0,0,0,0,0,0,0,0,0
166824,28,65,43,45,41,54,242,260,351
3576,90,113,117,41,22,32,7177,10787,12894
6372,1,0,0,0,0,1,1,0,3
5197,0,0,0,0,0,0,0,0,1
2919,89,79,79,29,29,34,25,23,40
5196,0,0,0,0,0,1,0,0,0
5473,0,0,0,0,0,0,0,0,0
6374,1630,1877,1863,1108,1004,1075,307,435,475
2921,20,24,17,19,12,13,57,80,88
10895,2,0,0,0,1,0,0,0,0
2920,29,34,32,23,21,18,296,455,461
441024,158,161,153,234,169,205,146,165,203
255324,1,2,5,3,2,2,3,4,6
2069,11704,13904,13457,14676,13283,14533,10159,13600,16100
374,282,265,269,347,301,330,4322,6210,7126
685,8,9,9,34,23,22,200,268,263
25849,0,1,2,1,3,4,37,52,51
100507388,0,0,0,0,0,0,0,0,0
441025,0,0,0,0,0,0,0,0,0
25898,668,828,838,808,671,816,810,1105,1263
152815,333,412,426,545,499,483,466,630,669
152816,0,5,6,30,28,27,331,486,555
8999,2,1,4,20,19,20,169,208,246
9908,8256,9160,9074,10821,9107,10486,10516,13582,16175
8615,4999,5351,5472,5423,4828,5408,4461,5851,6682
5470,1,0,0,0,0,0,0,0,0
27163,766,787,813,875,780,911,351,402,454
55153,1949,2253,2201,2463,2150,2298,1668,2335,2738
101928809,0,0,0,0,0,0,0,1,0
4283,0,0,0,1,0,1,0,0,1
419,0,0,1,0,1,1,0,0,2
3627,0,0,1,10,12,6,0,0,1
6373,0,2,1,10,7,8,0,0,0
53371,2310,2558,2489,2652,2354,2597,2992,4015,4685
950,10238,11514,11421,12463,11237,12900,4354,5406,6471
100129583,3,7,0,7,8,10,1,3,9
100631383,0,0,0,0,0,0,0,0,0
8987,145,182,161,200,149,166,61,70,100
339965,17,8,24,15,13,15,7,9,8
57619,1387,1482,1480,1938,1657,1736,1665,1882,2426
100616299,0,0,0,0,0,0,0,0,0
100616254,0,0,0,0,0,0,0,0,0
345079,1,0,4,1,3,2,2,7,6
55752,12706,14712,14501,15768,13960,15508,8661,10470,12758
10983,14497,15772,15743,17236,14274,16310,13158,17383,20622
901,752,696,816,961,774,1006,1773,2248,2550
10563,0,0,0,0,0,0,0,0,0
246175,1234,1468,1555,1836,1650,1797,1455,1693,2129
65008,968,1075,1044,1146,1009,1101,692,920,1025
80144,0,0,0,10,9,12,1155,1183,1799
306,3614,4044,3872,1137,951,1094,4220,5679,6598
100505702,11,9,10,7,9,6,67,87,86
101928893,0,0,0,0,0,0,0,0,0
55589,1282,1560,1579,1508,1436,1633,1598,1916,2387
100616427,0,0,0,0,0,0,0,0,0
152559,1955,2122,2151,2006,1781,2051,2124,2789,3284
100505875,0,0,1,1,1,1,1,0,2
84779,0,0,0,0,0,0,0,0,0
2712,0,0,0,0,0,0,0,0,0
100506035,0,0,0,0,0,0,0,0,0
118425,0,0,0,0,0,0,0,0,0
118429,1784,2147,2175,1579,1417,1593,632,777,966
56978,100,106,94,42,55,47,34,48,51
2250,714,967,880,674,689,647,122,122,195
255119,4,5,5,4,6,6,1,0,1
651,0,0,1,0,0,1,0,1,0
5593,0,1,3,4,1,5,15,22,30
101928942,0,0,0,0,0,0,0,0,0
153020,8,4,12,0,0,4,8,8,3
3184,14589,15170,15654,17847,15547,17392,15263,21114,23526
9987,8831,9453,9779,12101,10377,11593,7472,10845,11685
58478,2182,2327,2359,2691,2299,2648,2060,2922,3200
105377310,0,0,0,0,0,0,0,0,0
441027,0,0,0,2,0,0,111,128,122
439934,0,0,0,0,0,0,0,0,0
79966,0,0,0,30,30,28,825,1042,1190
693160,0,0,0,0,0,0,0,0,0
22872,9311,10157,9757,11658,9331,10891,5474,6161,7964
100499177,380,421,405,429,338,382,299,400,466
79725,128,151,121,200,150,182,222,281,295
132660,1335,1580,1440,1608,1442,1649,1105,1365,1542
51138,1730,1668,1687,2019,1742,1890,1800,2307,2512
51316,672,652,646,1176,952,1106,827,1138,1251
27235,786,873,893,1103,984,1144,881,1394,1412
10855,39,47,47,276,221,249,449,540,610
113510,395,399,418,487,422,497,397,589,641
51023,356,410,343,456,344,423,264,415,469
84142,483,540,530,534,454,549,446,561,643
84803,1074,1181,1228,1822,1693,1846,832,1160,1209
101928978,0,0,0,0,0,0,0,0,0
4825,16,18,20,98,70,89,354,453,568
1040,558,579,639,849,696,779,504,630,738
23001,2164,2890,2699,4358,4081,3959,2919,3175,4677
404201,27,24,19,45,40,43,34,31,40
83478,31,26,25,113,116,128,179,232,255
100616349,0,0,0,0,0,0,0,0,0
5602,151,167,153,179,211,211,263,354,449
101929064,0,0,0,0,0,0,0,0,0
100616463,0,0,0,0,0,0,0,0,0
5783,5608,6401,6358,12199,10626,11956,11434,13173,16092
345274,1,0,1,1,0,1,0,1,0
132989,41,61,55,44,47,61,60,77,86
100506746,11,8,6,3,5,9,13,12,12
4299,4514,5788,5822,7456,6369,7218,6991,8094,10545
57563,773,947,879,979,929,964,1263,1497,1831
100847027,0,0,0,0,0,0,0,0,0
345275,0,3,4,2,2,6,7,7,2
51170,1625,1647,1738,1793,1538,1759,2367,3180,3458
53343,1560,1561,1632,1727,1402,1654,1047,1424,1572
8404,7,2,12,10,3,12,3,12,9
1834,0,0,0,0,1,0,0,1,0
1758,0,0,0,0,0,0,3,3,1
3381,0,0,0,0,0,0,0,0,0
56955,0,1,0,0,0,0,0,0,0
6696,6696,7465,7073,13515,12259,14625,39004,54600,57801
5311,2168,2429,2363,3612,3178,3820,2244,2820,3249
9429,42,47,40,50,74,61,39,48,59
152926,459,413,461,723,667,754,320,392,484
55008,381,426,407,697,649,694,396,543,619
51191,149,130,144,744,658,702,1162,1638,1705
100996939,0,0,0,0,0,0,0,0,0
84992,0,0,0,0,0,0,0,0,0
8916,571,715,703,737,614,732,441,493,606
100873748,1,1,4,3,1,1,1,1,2
266812,127,105,129,210,170,180,122,147,182
285512,4,7,2,3,4,11,3,4,2
10144,461,566,536,511,519,624,182,235,286
166815,181,177,166,190,187,234,399,519,591
285513,170,230,251,517,491,539,46,50,48
6622,0,0,0,1,0,0,1171,1598,1748
644248,0,0,0,0,0,0,0,0,0
22915,0,0,0,0,0,0,0,0,0
401145,0,0,0,0,0,0,53,67,72
101929194,0,0,0,0,0,0,0,0,0
2895,0,0,0,0,1,2,0,1,0
474,0,0,0,0,0,0,0,0,0
101929210,0,0,0,0,0,0,0,0,0
56916,1647,1718,1892,2206,2128,2318,3232,4131,4738
27306,0,0,0,0,0,0,0,0,0
10611,3748,4587,4451,4149,3567,3987,3968,5025,5986
100507012,0,0,0,0,0,0,1,1,1
658,30,41,44,189,239,210,426,552,602
8633,2,3,0,35,33,52,54,61,58
5161,0,0,0,0,0,0,1,0,0
100873749,0,0,0,0,0,0,0,0,0
101410545,0,0,0,0,0,0,0,0,0
285555,2,0,1,1,0,2,2,3,13
5910,3396,3727,3706,3529,3056,3426,2392,3205,3723
10098,1891,1997,2011,1472,1280,1456,682,914,1073
1977,2412,2612,2565,3055,2699,3080,2103,2898,3108
23173,3389,3876,3855,4042,3534,3982,4553,6111,6755
100500867,0,0,0,0,0,0,0,0,0
128,3976,4109,4294,4833,4146,4658,4696,6231,6735
100507053,18,36,28,20,21,32,6,18,16
127,0,2,0,0,0,0,0,1,0
359806,0,0,0,1,0,0,0,0,0
130,19,19,15,13,13,15,6,1,8
124,0,0,1,0,0,0,0,0,0
125,1,0,0,0,0,2,0,1,0
126,0,0,2,1,4,1,2,0,3
131,0,0,0,0,0,0,0,0,0
84103,11,13,13,16,17,15,0,0,0
93587,328,337,344,329,317,380,250,317,418
4547,0,0,1,2,1,5,3,4,7
285556,1,0,0,2,1,0,0,0,0
27071,0,0,0,0,0,1,2,2,1
8649,776,785,779,897,819,928,866,1233,1359
79982,1828,1848,2066,2319,2154,2328,2085,2689,2950
3015,13459,13445,13651,16725,13893,15648,12440,18080,18733
256880,3,1,0,1,1,0,2,3,3
115265,0,0,1,0,0,0,1,0,1
101929353,0,0,0,0,0,0,0,0,1
51705,0,0,0,0,0,0,0,0,1
100874275,0,0,0,0,0,0,0,0,0
5530,2511,2655,2708,3486,2949,3244,2605,3298,3983
102465868,0,0,0,0,0,0,0,0,0
100302193,0,0,0,0,0,0,0,0,0
90024,49,48,58,77,64,75,71,80,105
55024,0,0,2,22,22,29,215,314,361
64116,3391,3800,3796,4729,4310,4830,2046,2790,3181
105377621,1,0,0,1,1,0,0,0,6
4790,2810,3328,3229,3265,2729,2966,2430,3031,3790
4126,609,678,743,818,669,805,864,1140,1193
102723704,0,0,0,0,0,0,0,0,1
7323,9201,9534,9596,11722,9751,11309,7939,10752,12100
493856,1163,1105,1177,1456,1302,1548,1136,1618,1720
150159,2,5,0,2,3,2,2,5,2
133308,0,0,0,0,0,0,254,367,451
56898,83,94,79,204,162,229,504,634,619
1062,6176,6915,7225,7020,6656,7179,4580,5802,6861
101929448,0,0,0,0,0,0,0,0,1
6870,0,0,0,0,0,0,0,0,0
80319,0,0,0,8,9,7,74,82,88
101929468,0,0,0,0,0,1,0,0,1
54790,600,785,671,1282,1196,1322,938,1075,1441
104384744,0,0,0,2,0,0,0,1,0
27068,1161,1262,1309,1643,1291,1530,2241,3180,3342
54848,4,12,4,15,16,8,11,13,14
100874374,0,0,0,0,0,0,0,0,0
57117,657,740,644,901,781,812,780,1008,1234
79807,848,902,1038,1173,978,1191,1553,1984,2188
101929529,0,0,0,0,0,0,1,0,4
255743,1,0,1,1,0,0,14026,17387,19101
101929577,1,0,1,0,0,2,1,1,0
93627,621,699,619,717,656,784,637,768,888
9255,2652,2838,2825,3442,2998,3360,2092,2874,3189
100507096,0,0,0,0,0,0,0,0,0
27123,0,0,0,0,0,0,0,1,0
9061,1218,1238,1238,1623,1283,1573,2500,3311,3567
166929,2099,2253,2367,2778,2535,2849,1714,2031,2474
101929595,0,0,0,0,0,0,0,0,0
113612,51,45,71,527,421,503,894,1166,1323
3033,1420,1550,1570,2256,1810,2050,1920,2509,2803
51176,5,7,13,642,534,613,12,34,29
641518,0,0,0,1,2,4,0,0,2
285456,0,0,0,1,0,0,1,1,2
101929621,0,0,0,0,0,0,0,0,0
6164,5522,5571,5925,6663,5547,6458,5908,8556,8829
58505,3273,3142,3307,4108,3597,4077,2895,4084,4240
64850,0,0,0,0,0,0,0,0,1
84570,0,0,1,0,0,0,3,2,2
100533182,9,10,13,19,10,12,11,14,10
10427,2386,2824,2748,3417,2875,3453,2466,3164,3762
693161,0,0,0,0,0,0,0,0,0
55013,1479,1546,1578,1570,1278,1501,677,826,953
839,948,988,972,1199,1002,1089,929,1286,1348
81579,470,489,453,650,571,623,675,863,955
3426,1043,1156,1168,2226,2034,2369,1361,2119,2132
54433,1075,1253,1153,1206,1100,1234,1006,1343,1513
10692,1,1,4,6,5,3,0,3,1
345193,0,4,0,2,1,2,1,4,4
1950,33,40,44,125,112,130,209,292,312
100873750,0,0,0,0,0,0,0,0,0
79071,3725,3976,4025,3694,3263,3791,746,890,1055
2028,4203,4893,4765,2926,2787,3245,138,220,233
5308,439,401,420,872,750,772,756,1014,1074
100126354,0,0,0,0,0,0,0,0,0
105377368,0,0,0,0,1,0,0,0,0
132720,243,252,268,286,244,259,133,140,171
55435,1244,1222,1396,1341,1155,1288,928,1267,1412
92610,538,524,521,538,468,505,522,674,714
80216,774,793,804,877,767,866,493,621,664
63973,3,0,4,1,0,0,1,0,1
55345,627,708,705,734,636,730,630,772,840
51574,2281,2229,2411,2573,2292,2549,1960,2693,2981
442912,0,0,0,0,0,0,0,0,1
442896,0,0,0,1,0,0,0,0,1
407028,0,0,0,0,0,0,1,0,0
442895,0,0,0,0,0,0,0,1,0
442894,0,0,0,0,2,0,0,0,0
287,51,62,56,420,348,367,385,435,573
102723896,0,0,0,0,0,0,0,0,0
100302188,0,0,0,0,0,0,0,0,0
102465878,0,0,0,0,0,0,0,0,0
817,642,728,637,882,812,934,1020,1236,1455
79642,1366,1594,1542,1612,1379,1632,2077,2594,3189
7368,2709,3229,3125,2722,2473,2777,1429,1707,1771
693162,0,0,0,0,0,0,0,0,0
64579,0,0,0,0,0,0,0,0,0
100302290,0,0,0,0,0,0,0,0,0
133022,103,114,106,121,102,111,83,96,110
103689918,0,0,0,0,0,0,0,0,0
9348,0,0,0,27,22,29,58,58,74
100093630,1065,1057,1060,1242,972,1211,510,720,774
677809,9,6,5,6,14,13,5,13,9
8492,34,43,32,229,171,226,463,536,649
645455,708,826,785,989,882,1057,1097,1299,1637
729218,249,282,268,415,321,364,402,436,619
101929741,1,0,1,1,0,0,0,1,0
57721,752,840,810,1050,896,1052,933,1220,1431
9871,5874,6264,6265,7225,5730,6780,3697,4725,5340
171024,12,9,10,25,21,21,20,29,35
51778,0,0,0,0,0,0,0,0,0
101929762,0,0,0,0,0,0,3,3,2
54532,568,611,686,570,527,636,1276,1529,1807
401152,1399,1316,1470,1488,1245,1521,1190,1649,1847
2169,0,0,0,0,0,0,0,1,0
401149,156,167,175,227,206,203,251,239,317
645513,19,23,36,41,27,35,51,84,82
8654,21,41,36,63,55,44,60,82,77
101927007,0,0,0,0,0,0,0,0,0
100996694,0,0,0,0,0,0,0,0,0
4085,3566,3628,3793,3937,3443,3915,3026,4081,4464
11107,81,94,93,93,85,83,133,207,229
79625,0,0,0,12,5,9,2,8,13
79931,0,0,0,1,0,3,0,1,5
84109,59,65,67,64,56,55,129,168,177
308,15809,17097,17430,16655,14838,16736,15422,20771,22188
132332,0,0,0,0,0,0,15,30,12
100192379,0,0,0,1,0,0,0,1,0
5393,1225,1344,1293,1570,1359,1454,1393,1964,2130
890,7047,7256,7458,8563,7211,8163,5251,7150,8316
55212,930,1060,1005,1106,1008,1175,928,1199,1372
7222,0,0,0,29,20,35,41,55,74
84162,2513,3491,3079,4294,3958,3958,2742,3142,4198
132612,0,0,0,0,0,0,0,0,0
3558,0,0,0,0,0,0,0,0,0
59067,0,0,0,0,0,0,0,0,0
100996941,1,4,5,7,12,6,1,0,1
166379,198,225,209,270,245,311,286,375,418
729338,7,6,8,8,6,5,3,11,9
2247,2420,2803,2787,3902,3531,3591,3676,4815,5603
11162,110,121,118,184,131,148,54,82,93
166378,692,920,756,924,861,854,800,1039,1315
10252,1,2,2,5,6,6,41,52,61
100189197,0,0,0,0,0,0,1,0,0
285419,0,0,0,0,0,0,0,3,1
101927087,3,1,0,1,2,3,3,4,4
57182,1166,1512,1434,1839,1611,1773,2145,2477,3042
79633,503,750,653,862,866,767,1075,1254,1676
100302267,0,0,0,0,0,0,0,0,0
27152,125,128,132,202,184,194,214,276,306
83447,0,0,0,0,0,0,1,0,0
22824,2778,3146,3007,3407,2996,3439,2282,2823,3228
10733,2334,2475,2499,2538,2157,2405,2204,2855,3269
256471,569,605,629,677,625,716,599,763,815
80167,265,280,286,338,310,336,378,453,513
55132,1262,1438,1373,1611,1376,1592,968,1207,1411
10424,4948,5269,5505,6861,5823,6755,7287,9648,10749
100507487,23,39,39,60,51,68,87,89,94
79960,3124,3422,3354,4542,3995,4281,6074,7319,8389
132320,1401,1489,1404,1457,1299,1530,1141,1446,1634
132321,209,233,253,272,226,241,189,286,296
102724326,0,0,0,0,0,0,0,0,0
101927282,0,0,0,0,0,0,0,0,0
101927305,0,0,0,0,0,0,0,0,0
104355285,0,0,0,0,0,0,0,0,0
101927359,0,0,0,4,2,3,10,14,5
57575,14,17,18,67,62,71,168,196,229
132430,21,18,16,4,0,2,373,440,461
100507528,0,0,0,0,0,0,0,0,0
729307,0,0,0,0,0,0,0,0,0
54510,6,11,10,12,14,19,0,0,0
641365,0,0,0,0,0,0,0,0,0
641364,1,1,2,0,1,1,0,0,0
23657,845,923,976,1538,1388,1525,634,789,975
100874047,0,0,0,0,0,0,0,0,0
25819,324,343,323,559,382,457,752,972,1061
1998,1247,1255,1229,1481,1334,1422,1559,2023,2297
84709,2,4,2,0,2,2,9,10,18
4717,1046,1017,1052,1457,1225,1398,711,974,1009
80155,5646,6462,6254,7394,6382,7164,5455,7451,8398
83452,510,492,538,502,470,597,428,497,558
80854,6836,8061,7808,9570,8387,9357,4149,5039,6414
105377622,0,0,0,0,0,0,0,1,1
4258,276,330,330,681,485,552,604,794,862
55534,3,2,2,39,32,26,2,2,5
60592,1822,1906,2096,2217,1964,2235,1719,2473,2511
100129858,11,10,8,21,11,18,13,33,22
1047,4,1,5,8,9,4,146,202,198
152586,0,0,0,0,0,0,0,0,0
255520,1641,1825,1856,2027,1846,2047,1336,1814,1904
7350,0,0,0,0,0,0,0,1,1
23158,1367,1558,1479,1787,1504,1789,1590,2075,2342
644962,14,16,23,13,23,15,2,2,10
57484,0,0,0,1,1,1,34,37,52
27309,755,762,835,826,746,814,907,1249,1335
100507639,57,53,51,66,51,55,28,41,19
3600,299,298,337,435,399,414,341,491,552
8821,44,38,49,53,45,49,3544,4214,5274
105377623,1,1,0,2,1,0,1,0,1
84640,1283,1455,1481,1742,1578,1728,1407,1773,2024
2549,152,148,163,378,328,345,656,785,946
100423017,0,0,0,0,0,0,0,0,0
8467,6571,6994,7262,9109,8292,9058,9046,12317,13642
100128055,0,0,1,0,0,3,1,1,1
441046,1,1,0,1,1,0,13,19,19
166752,0,0,0,0,0,0,0,0,0
2996,0,0,0,0,0,0,0,0,0
101927636,0,0,0,0,0,0,1,0,0
2994,0,0,0,0,0,0,0,0,0
2993,0,0,0,0,0,0,0,1,0
646576,8,11,12,8,8,7,6,6,9
64399,13,8,12,8,8,14,12,16,14
10393,276,268,253,334,317,341,394,592,646
6059,3658,4002,3983,4834,4376,4717,7042,9965,11021
54726,1714,2055,2072,2265,2086,2343,3121,3690,4503
4086,473,526,478,548,537,547,576,768,862
101927659,0,0,0,0,0,0,0,0,0
104326058,0,0,0,0,0,0,0,0,0
166785,312,359,362,404,332,484,428,569,567
646603,0,0,2,0,1,1,4,1,5
152485,1004,1267,1126,1805,1526,1636,1318,1543,1923
100505545,0,0,0,0,0,0,0,0,0
11157,418,461,485,515,409,485,708,1060,1073
84068,264,304,299,318,289,336,364,495,596
102465837,0,0,0,0,0,0,0,0,0
5458,0,0,0,0,0,0,0,0,0
83894,3,3,3,3,12,13,0,0,0
100313938,0,0,0,0,0,0,0,0,0
1909,0,0,0,1,0,0,9,29,14
55751,903,987,957,1267,1070,1253,996,1272,1559
90826,322,330,343,342,333,387,501,657,744
79658,846,875,845,999,884,967,1122,1401,1622
100616246,0,0,0,0,0,0,0,0,0
4306,5,1,2,51,48,55,114,149,172
101927849,0,0,0,0,0,0,0,0,0
285423,1,0,1,1,0,1,0,0,1
166614,421,515,420,544,492,466,118,166,188
987,1904,2287,2153,2828,2740,2780,2956,3427,4445
10586,5,1,5,10,4,6,7,9,7
6189,7249,7649,7922,8594,7060,8087,12208,17562,18364
8944,0,0,0,0,0,0,0,0,0
152503,1172,1367,1323,1535,1328,1537,2594,3193,3905
345062,0,0,0,0,0,0,0,0,0
729830,628,742,665,845,767,769,800,985,1290
5188,533,587,561,739,597,685,1159,1631,1673
100996286,0,1,0,0,0,0,0,0,0
55294,361,442,425,504,446,470,777,1075,1300
102191832,0,0,0,0,0,0,0,0,0
100422896,0,0,0,0,0,0,0,0,0
54553,21,30,46,34,36,55,31,36,45
100616193,0,0,0,0,0,0,0,0,0
201799,663,700,668,236,233,237,372,447,628
201798,23,20,14,30,24,21,13,16,46
27236,908,1046,1001,1299,1037,1253,1283,1730,2023
85462,131,128,133,383,289,347,1087,1304,1548
23321,447,497,439,663,648,698,953,1211,1428
303,781,792,830,947,848,888,549,867,813
84057,416,535,474,490,377,453,476,689,677
23240,366,366,339,364,286,330,832,1078,1297
7097,41,39,47,11,14,15,570,722,849
285533,0,0,0,0,1,0,26,33,46
6423,2,0,0,49,36,56,5,6,7
54798,0,1,1,3,2,8,139,143,200
5356,1523,1659,1582,1806,1560,1858,2639,3645,3877
2244,2,0,2,20,11,24,1923,2608,2765
2243,0,0,0,0,0,0,33,36,38
2266,0,0,0,0,0,0,3,9,4
9227,3,7,2,3,0,0,132,189,187
166863,0,0,0,0,1,0,25,40,31
4887,0,0,0,0,0,0,0,0,0
79884,516,650,635,878,745,918,934,1179,1373
102724776,0,0,0,0,0,0,1,0,0
2982,539,608,558,1093,961,1071,557,762,819
2983,1166,1112,1196,2077,1661,2021,1979,2358,2828
